"ccm_values.E","ccm_values.L","ccm_values.num_neighbors","ccm_values.num_pred","ccm_values.rho","ccm_values.mae","ccm_values.rmse","ccm_values.lower95","ccm_values.upper95","ccm_values.lower99","ccm_values.upper99","ccm_values.u_rho","d_rho","xmap_from","xmap_to","xmap_from_to"
24,24,25,262,-0.0184860347366969,0.321890741412452,1.04965789389658,-0.0384997865666317,0.0190299358978811,-0.0426081208005893,0.0265582586508492,-0.037515970634578,0.067188189516975,5,2,"Xmap from Trachurus.japonicus to Engraulis.japonicus"
24,40,25,262,-0.00126674105305063,0.339249093934967,1.04812289628828,-0.0179385631726776,0.0457833724511602,-0.0292131328360243,0.0507311423205329,-0.0470501135042108,0.067188189516975,5,2,"Xmap from Trachurus.japonicus to Engraulis.japonicus"
24,80,25,262,0.0424502583388775,0.337311740910907,1.04209558656644,0.0193746139163865,0.125687493503257,-9.76635998741144e-05,0.142390138988235,-0.08323723516438,0.067188189516975,5,2,"Xmap from Trachurus.japonicus to Engraulis.japonicus"
24,120,25,262,0.0747066981381831,0.309349190348271,1.03576077205018,0.0196768096756708,0.167627911722577,0.00692059643522752,0.186154183787353,-0.0929212135843943,0.067188189516975,5,2,"Xmap from Trachurus.japonicus to Engraulis.japonicus"
24,160,25,262,0.0844511709198688,0.287998178158372,1.03165322161416,0.0087665161033968,0.187079907494489,-0.00289077131677123,0.197450256522471,-0.10262873657462,0.067188189516975,5,2,"Xmap from Trachurus.japonicus to Engraulis.japonicus"
24,200,25,262,0.0874666574435127,0.2852140190969,1.03314188982419,-0.0103462958607791,0.204062352883049,-0.0221845510842425,0.221385131879455,-0.116595695439536,0.067188189516975,5,2,"Xmap from Trachurus.japonicus to Engraulis.japonicus"
24,240,25,262,0.0920457197392467,0.289474373444432,1.03378809009993,-0.0261581213749823,0.230069756179387,-0.0316249090766567,0.242900355551904,-0.13802403644014,0.067188189516975,5,2,"Xmap from Trachurus.japonicus to Engraulis.japonicus"
24,285,25,262,0.0668368479228127,0.283350575354143,1.03913277217774,-0.0365563959727834,0.237869377543723,-0.0545005931081908,0.254640482504858,-0.17103252962091,0.067188189516975,5,2,"Xmap from Trachurus.japonicus to Engraulis.japonicus"
24,11,25,262,0.10859569638078,0.349078260443552,1.03087230591777,0.0743459788078721,0.189574038280484,0.0708656920070064,0.200491129990247,-0.0809783418997048,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,15,25,262,0.111978177796286,0.323747687044762,1.01281991380469,0.101344742915467,0.210770595230553,0.1003437117675,0.22731787988917,-0.0987924174342674,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,24,25,262,0.165342302890552,0.359198089303217,1.00643517327049,0.119249193865532,0.257045925885468,0.115450100455686,0.280485348903422,-0.0917036229949159,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,40,25,262,0.197913405390633,0.294416486957942,0.990600707787279,0.15347007737708,0.253482571189717,0.141670299276141,0.26874513420804,-0.0555691657990847,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,80,25,262,0.23420295571709,0.309658104687553,0.977187350918614,0.170311401510303,0.309215597176915,0.162043434032775,0.32132372574912,-0.0750126414598256,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,120,25,262,0.24007421678966,0.310064496095617,0.975322119638543,0.172690308009188,0.352288281935088,0.154580760648773,0.366233343122493,-0.112214065145428,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,160,25,262,0.247018267942863,0.306940736410993,0.972786777691008,0.172857227227342,0.375707641254447,0.159517751257784,0.394642099469737,-0.128689373311584,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,200,25,262,0.25257630578079,0.307691379771979,0.969756813177677,0.157625329117837,0.3831230974587,0.144680598433964,0.405979969619445,-0.130546791677911,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,240,25,262,0.270053401844672,0.312609158836264,0.964084440162272,0.146418472804308,0.40316649593115,0.142028356071646,0.426120010105169,-0.133113094086478,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,285,25,262,0.26274169559651,0.302628955598839,0.966371711918569,0.134957016442753,0.402018883866592,0.129532857217575,0.428060902737803,-0.139277188270082,0.15414599921573,5,3,"Xmap from Trachurus.japonicus to Plotosus.lineatus"
24,11,25,262,0.205026706783257,0.574235273553557,0.908428378103635,0.150161922411246,0.244455147731169,0.142853844961657,0.251517102717682,-0.039428440947912,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,15,25,262,0.240623225469861,0.561306995469909,0.903585678651972,0.181819615178521,0.278868455604097,0.176941460451811,0.284145695542895,-0.0382452301342359,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,24,25,262,0.262958847052935,0.56551932352625,0.894749864307061,0.201720917232833,0.315593130675721,0.199077619446271,0.322267280863341,-0.052634283622786,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,40,25,262,0.307782846754935,0.527684027221583,0.869316854040821,0.249658378971313,0.356613960343174,0.245572705133655,0.36288840559958,-0.0488311135882396,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,80,25,262,0.332149516792777,0.512112886592354,0.849613329793193,0.273316765452295,0.370448215085976,0.265849022839167,0.388268461873933,-0.0382986982931992,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,120,25,262,0.333720805239168,0.503074974690984,0.849173402763572,0.264998223932509,0.380854489286256,0.260879915201376,0.387890692572096,-0.0471336840470881,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,160,25,262,0.325986061368913,0.497952034202519,0.850485186377772,0.260012417026741,0.379031671208404,0.249953368890524,0.387204055521483,-0.0530456098394913,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,200,25,262,0.323278136218634,0.492237800053789,0.850489012677255,0.255010760867414,0.382277724923855,0.235931550891727,0.388776851266374,-0.0589995887052203,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,240,25,262,0.316631700710678,0.491740319604998,0.853188946958292,0.248809863916851,0.379237091018304,0.217622586672419,0.386704487856357,-0.0626053903076262,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,285,25,262,0.311216814445369,0.494866654028535,0.858293326621371,0.243618726859955,0.383205098599291,0.199727184915435,0.389654650452086,-0.0719882841539214,0.106190107662112,5,4,"Xmap from Trachurus.japonicus to Sebastes.inermis"
24,11,25,262,0.587856374512545,0.665354246307657,0.892879581131513,0.392131970809813,0.486984265750325,0.382855227806299,0.488945486512977,0.10087210876222,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,15,25,262,0.639758783323589,0.661035790296627,0.873847122513468,0.454214764162299,0.544126008099353,0.44176419628767,0.550266651272029,0.0956327752242367,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,24,25,262,0.688781836460236,0.640939813147103,0.850953865992395,0.493164802006164,0.582227953239116,0.487624644635977,0.589431357864509,0.106553883221119,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,40,25,262,0.723506087334755,0.537399846314816,0.758233647423234,0.543989033904875,0.616370695167204,0.527264022827016,0.6206381252205,0.10713539216755,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,80,25,262,0.772434088567539,0.437216278064178,0.652985656639014,0.562241947855721,0.637975988018188,0.544907150941426,0.644198417505027,0.134458100549351,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,120,25,262,0.802065699709947,0.402225730872508,0.609743122581732,0.563571297045633,0.646897673068558,0.548236470689982,0.652084572637175,0.155168026641388,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,160,25,262,0.818583756236992,0.382564904555599,0.583732082161196,0.561879838531629,0.647969962065453,0.548567318206663,0.651803830172788,0.17061379417154,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,200,25,262,0.832866214671392,0.370335677788428,0.567045236805834,0.557665104818383,0.649402694487351,0.553336928445758,0.658149972091314,0.18346352018404,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,240,25,262,0.842036099290184,0.363846867711485,0.552015690080154,0.553337742120479,0.644153593146137,0.548208269151739,0.659524453159319,0.197882506144047,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,285,25,262,0.847092771440355,0.35775919327712,0.545973969569894,0.549723577855366,0.647437100081788,0.545053183248566,0.661864587499784,0.199655671358567,0.25923639692781,5,5,"Xmap from Trachurus.japonicus to Trachurus.japonicus"
24,11,25,262,0.306504854285726,0.643863020042315,1.04449359099667,0.252672111010887,0.335881084322281,0.247843694062577,0.34597642230796,-0.0293762300365544,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,15,25,262,0.324354277920228,0.620534855007125,1.02035962586029,0.267728854162452,0.355428330277717,0.258949976459267,0.361212911665705,-0.0310740523574892,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,24,25,262,0.371313226673608,0.602151699716252,1.00851351635964,0.301845522335157,0.392453125667919,0.295481377227056,0.398166559334371,-0.0211398989943102,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,40,25,262,0.41724059101697,0.531445764758506,0.964418529972003,0.356047357583171,0.428729013126892,0.344585865405328,0.433931276479343,-0.0114884221099216,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,80,25,262,0.445778192413325,0.50446416718695,0.931402973067452,0.368634275231292,0.456145853778418,0.357029080467824,0.457067941504033,-0.0103676613650933,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,120,25,262,0.437962462279774,0.50136975718678,0.928509068979072,0.361486715599328,0.461311579359048,0.35232616974645,0.469292219259982,-0.0233491170792741,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,160,25,262,0.435707739842559,0.503357101662573,0.9263159859624,0.361184452251739,0.465521607829207,0.351393570480782,0.485776158742601,-0.0298138679866478,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,200,25,262,0.433176809118447,0.504603885900025,0.927734459028721,0.343532944477723,0.461287996908563,0.322208895976528,0.489392641075771,-0.0281111877901164,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,240,25,262,0.429291113497645,0.498526347584604,0.929265998887943,0.343276532078915,0.465415551645467,0.311860799575402,0.498549698929451,-0.0361244381478225,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,285,25,262,0.421407557882241,0.501789949714032,0.932065726673392,0.330420814405288,0.463026222172557,0.304307745886443,0.497542113203288,-0.0416186642903162,0.114902703596514,5,6,"Xmap from Trachurus.japonicus to Girella.punctata"
24,11,25,262,0.537951922290642,0.749027736351476,0.979497186906878,0.491736725533145,0.592930437185938,0.480494977986909,0.600237815390779,-0.0549785148952961,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,15,25,262,0.570286127636341,0.724843315151349,0.954983986456859,0.522692846432017,0.620387900961,0.507516130924833,0.635465442395381,-0.0501017733246591,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,24,25,262,0.61612345502174,0.716796750611073,0.935581464298673,0.564196024707772,0.666132636049655,0.547825598069531,0.683752661245326,-0.0500091810279146,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,40,25,262,0.640127264181271,0.630021819278555,0.8514559514751,0.62987437992987,0.689684893791927,0.623100743391831,0.714254005815121,-0.0495576296106552,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,80,25,262,0.661492286414619,0.55430735116039,0.771170541879519,0.647483565979367,0.706195437285819,0.632188199864324,0.730808017302315,-0.0447031508712004,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,120,25,262,0.659189954899763,0.543789151214876,0.759689180996861,0.639868048272932,0.704831332069017,0.619315323085138,0.729298082024806,-0.0456413771692548,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,160,25,262,0.655680573439157,0.537885799908671,0.75971252449931,0.633609725097527,0.706643565067623,0.609536830270703,0.732613115249815,-0.0509629916284655,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,200,25,262,0.650186101664037,0.538847072750073,0.762804804240791,0.627705163049665,0.708951935977805,0.60445972361151,0.734261452347762,-0.058765834313768,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,240,25,262,0.646947209068479,0.539696946289057,0.766003036553979,0.624679139998357,0.711580130796347,0.5979312462379,0.734097122433622,-0.0646329217278678,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,285,25,262,0.643193866052565,0.543502669953874,0.768713299126416,0.624617533161374,0.711212808011092,0.595676929614744,0.734591134143273,-0.0680189419585269,0.105241943761923,5,7,"Xmap from Trachurus.japonicus to Pseudolabrus.sieboldi"
24,11,25,262,0.250645151030002,0.736171255276799,1.03029989609041,0.264629164561826,0.362294171660403,0.243790848088746,0.371840704056663,-0.111649020630401,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,15,25,262,0.303203069367947,0.713158175708973,1.0134427848453,0.296329663669373,0.399400435961164,0.285379982507188,0.414468863825635,-0.0961973665932174,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,24,25,262,0.3432795323366,0.689845295028207,0.994100962471344,0.339466247599101,0.449065954388837,0.319150573373961,0.465529215398763,-0.105786422052237,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,40,25,262,0.383587902613719,0.640657348452668,0.962310236950711,0.399539265221254,0.476653646430293,0.392579640589533,0.486266848126377,-0.0930657438165744,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,80,25,262,0.401713351000392,0.590488393638621,0.93862313323967,0.411240757703449,0.48002755519917,0.402756338896064,0.490859907022648,-0.0783142041987784,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,120,25,262,0.394698764163233,0.580797728502776,0.935586089591418,0.400944000199445,0.485036780053576,0.388709299173137,0.490399570288596,-0.0903380158903428,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,160,25,262,0.388130293664428,0.576919281853133,0.936774883480511,0.395250123513625,0.492548363538706,0.389418147965336,0.497873946804786,-0.104418069874278,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,200,25,262,0.379750384840191,0.577574622024924,0.941153117687334,0.385070872426824,0.495535846545301,0.378915678245633,0.504912763921576,-0.11578546170511,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,240,25,262,0.371700866519387,0.574412066717597,0.943943888352487,0.373441415939885,0.502640464189543,0.37018835556325,0.511728363889932,-0.130939597670156,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,285,25,262,0.370205950908681,0.569545085047896,0.945983065368492,0.367783594860247,0.503558557161836,0.363640192146159,0.517067757090289,-0.133352606253156,0.119560799878679,5,8,"Xmap from Trachurus.japonicus to Halichoeres.poecilopterus"
24,11,25,262,0.284920407779051,0.709444289265785,1.05830017034283,0.236401907608962,0.36385651855969,0.223807343833003,0.374823734818727,-0.0789361107806384,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,15,25,262,0.314509795356926,0.69086767908692,1.04244084793559,0.261752763155191,0.397281868879692,0.24183355018428,0.40482979121273,-0.0827720735227659,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,24,25,262,0.339712810902743,0.669417293737759,1.02237194206005,0.291680820447688,0.433427960637055,0.269320776322311,0.439995716625171,-0.0937151497343116,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,40,25,262,0.380413883264895,0.617997508459371,0.983365638533601,0.3594125507516,0.452462904006623,0.33834796593511,0.470441816696487,-0.0720490207417279,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,80,25,262,0.413930068564609,0.566800241819122,0.951484000535721,0.364567595079881,0.465266422382418,0.339274327846376,0.484901014694552,-0.0513363538178095,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,120,25,262,0.408044167205434,0.553541789980119,0.952556540568075,0.350536080625685,0.463741746960722,0.320754153750028,0.480587892678409,-0.055697579755288,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,160,25,262,0.401507276805083,0.548888305030691,0.954082923220275,0.342730807128097,0.464865150355643,0.315890700538487,0.483579457940362,-0.0633578735505601,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,200,25,262,0.391526394063557,0.550968729986229,0.958138794318915,0.33589629465248,0.475450156710632,0.310420247839428,0.48698571752659,-0.0839237626470753,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,240,25,262,0.386968568913669,0.551126410647803,0.960277006785498,0.326437605660272,0.474281658287277,0.302242730693849,0.500509901621097,-0.0873130893736075,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,285,25,262,0.393863453351086,0.542234657437353,0.957238306004399,0.32475438290767,0.477523481379252,0.298842803585996,0.502906234037325,-0.0836600280281662,0.108943045572034,5,9,"Xmap from Trachurus.japonicus to Halichoeres.tenuispinnis"
24,11,25,262,0.0551825343804819,0.212782657178287,0.894430853351583,0.0313301941852614,0.0842650872081902,0.028760292235485,0.0862348445644692,-0.0290825528277083,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,15,25,262,0.0548416511841435,0.275081675479109,0.905417808839867,0.0233231285092689,0.0988873053049024,0.0201865799741234,0.10938385925065,-0.0440456541207589,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,24,25,262,0.0597681062413406,0.262786163429129,0.8925712407207,0.0291544116369981,0.119133320989728,0.0255938574371217,0.129983239021155,-0.0593652147483875,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,40,25,262,0.0663267523481732,0.282767244574776,0.895621439222375,0.0444844543503497,0.145329736959793,0.0396748791740059,0.165439495769144,-0.0790029846116194,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,80,25,262,0.0983424268004953,0.260650368816563,0.887397806499499,0.0637916897019807,0.181159638328764,0.0476112578263613,0.232630260616369,-0.0828172115282686,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,120,25,262,0.0828943970279912,0.269543939987052,0.894189133495615,0.0400928409010104,0.188784776875583,0.0295607263303935,0.206608256984658,-0.105890379847592,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,160,25,262,0.0681548715993789,0.257733873632475,0.894657272599763,0.0321559415298619,0.192595403650649,0.0226441377197926,0.212599736229969,-0.12444053205127,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,200,25,262,0.0563441968042416,0.266299501360468,0.900558571900129,0.0154004193472232,0.192582414090821,-0.00220411640864348,0.213113765059398,-0.13623821728658,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,240,25,262,0.0539778712217117,0.271162077494359,0.904467860535236,0.00695869302929874,0.208047356645523,-0.0148133122598772,0.230080565207376,-0.154069485423811,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,285,25,262,0.0434580243193404,0.285946601598738,0.91420558999151,-0.00136441856662169,0.211805427610336,-0.0203385457931473,0.245947888342021,-0.168347403290995,-0.0117245100611415,5,10,"Xmap from Trachurus.japonicus to Chaenogobius.gulosus"
24,11,25,262,0.100781189574906,0.398667392921741,1.06602613187063,0.0414165153960596,0.135203022821984,0.0293364606731339,0.149204341437678,-0.0344218332470774,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,15,25,262,0.11940398723987,0.337421020418232,1.04729311345383,0.0789470445072159,0.169830307830953,0.0718062750221484,0.193766095843591,-0.0504263205910832,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,24,25,262,0.161979436967525,0.358799470177947,1.04831798770798,0.0815582596711774,0.192323086002034,0.0762083410869494,0.219805140543202,-0.030343649034509,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,40,25,262,0.201618833937023,0.32542486447838,1.02775002206187,0.113792225904783,0.211901932361573,0.0931047727565812,0.217682972939632,-0.0102830984245495,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,80,25,262,0.224028466926773,0.311793094419229,1.01831802257468,0.111167218142546,0.232251301941289,0.0924883819189998,0.239358016859942,-0.00822283501451584,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,120,25,262,0.255762004025651,0.315665391863252,1.00984970850119,0.0951637586197216,0.241046784167337,0.083368822921205,0.274611954173733,0.0147152198583142,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,160,25,262,0.26047433183258,0.316696977382011,1.00678620985845,0.0772184737144838,0.250200449587083,0.0730659697621911,0.2772539189228,0.0102738822454977,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,200,25,262,0.266886264583973,0.314817055840091,1.00458177360617,0.0600537123744179,0.257971588482512,0.0406681596328744,0.299934755142,0.00891467610146141,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,240,25,262,0.274097291399728,0.316964012402059,1.0015673308836,0.0495812534593556,0.276359413470253,0.0209569094705356,0.3024824761205,-0.0022621220705244,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,285,25,262,0.286741795821331,0.322946946697747,0.997500821605329,0.0426567275982266,0.292510331163558,0.0134966029364908,0.30813863809378,-0.00576853534222682,0.185960606246425,5,11,"Xmap from Trachurus.japonicus to Pterogobius.zonoleucus"
24,11,25,262,0.0112768248209777,0.631181030269883,1.06434363336536,-0.00236948355845472,0.0695377320884882,-0.0165510109511927,0.0753235163278405,-0.0582609072675105,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,15,25,262,0.0321244590459858,0.623318224892629,1.05741330589252,0.015315279228068,0.0929418810514845,0.0021951846945405,0.102409760032785,-0.0608174220054987,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,24,25,262,0.0365778502463451,0.632000768983324,1.05126844911767,0.0235393866314103,0.116749821060147,-0.0035816854221398,0.125051331398234,-0.080171970813802,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,40,25,262,0.0539526867366173,0.629136315746714,1.04939962162375,0.048199863160813,0.156064858806614,0.0406355944193852,0.173792941549142,-0.102112172069996,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,80,25,262,0.0893130644471199,0.646461919284767,1.05468585022442,0.0722082502752551,0.216976757113608,0.0541654676054567,0.224662387371499,-0.127663692666488,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,120,25,262,0.134433141999706,0.638009248168144,1.04410593200298,0.0834870417304747,0.258160545764641,0.06853462625263,0.296974079959556,-0.123727403764935,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,160,25,262,0.151693505173994,0.647584574725622,1.04997519665909,0.0839986532020613,0.283827716971848,0.0713300103560619,0.322187124639144,-0.132134211797854,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,200,25,262,0.144886597161453,0.645207426383269,1.05220870735964,0.0829120860186455,0.300020160660917,0.0722355408125625,0.33464940091036,-0.155133563499464,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,240,25,262,0.134935208819392,0.660278579567749,1.06532597121016,0.075934306761581,0.297622377105371,0.0732311185434439,0.347045321515767,-0.162687168285978,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,285,25,262,0.141613650423645,0.649265439008223,1.05889085328361,0.0605647214206482,0.290929437408564,0.0571044123007531,0.358424215218508,-0.149315786984919,0.130336825602668,5,12,"Xmap from Trachurus.japonicus to Tridentiger.trigonocephalus"
24,11,25,262,0.158323420802182,0.310052411847773,0.949793826792561,0.0698161226358248,0.186951851862772,0.0623738639094294,0.221600547772752,-0.0286284310605898,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,15,25,262,0.177084004997931,0.262151559066793,0.913376653445784,0.0825988577695625,0.202373750074425,0.0708873920037322,0.24126689469198,-0.0252897450764942,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,24,25,262,0.169316057272733,0.262502586769981,0.90483435833486,0.0830019561211795,0.208001699157843,0.067383686897559,0.239003397202072,-0.0386856418851095,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,40,25,262,0.19821713334083,0.273490161917192,0.898278432915483,0.111182162633755,0.213612247962213,0.0941547435516167,0.232922129958577,-0.015395114621383,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,80,25,262,0.220188675901594,0.259198133096823,0.891676921555589,0.117533689317594,0.264272203930317,0.101262642311604,0.272195021163964,-0.044083528028723,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,120,25,262,0.222312803800468,0.237191465924861,0.87786335829155,0.119655745078034,0.279728312267778,0.0627453503685325,0.292071534887901,-0.0574155084673103,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,160,25,262,0.215583012502049,0.252493674622651,0.886876259565917,0.116893709362554,0.287809438938301,0.0498299041603101,0.301536037569221,-0.0722264264362514,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,200,25,262,0.205037033066513,0.258613952784075,0.894925667428022,0.10671949666514,0.299255437266374,0.0441294020288646,0.318138821960274,-0.0942184041998613,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,240,25,262,0.201494217851967,0.265015566618651,0.902649973507481,0.0921023660787691,0.315992132337527,0.0447060320874013,0.32699412791857,-0.11449791448556,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
24,285,25,262,0.214738964405259,0.263682557119541,0.897456750069526,0.0882109349384254,0.326655034282509,0.0394531490584984,0.346208079567266,-0.11191606987725,0.0564155436030773,5,13,"Xmap from Trachurus.japonicus to Siganus.fuscescens"
